Federated Finetuning LLM-LoRA with params:
global_model: chavinlo/alpaca-native
data_path: ./data
output_dir: ./lora-shepherd-7b/
client_selection_strategy: random
client_selection_frac: 0.1
num_communication_rounds: 10
num_clients: 10
local_batch_size: 64
local_micro_batch_size: 8
local_num_epochs: 10
local_learning_rate: 0.0003
local_val_set_size: 0
local_save_steps: 3
cutoff_len: 512
lora_r: 16
lora_alpha: 16
lora_dropout: 0.05
lora_target_modules: ['q_proj']
train_on_inputs: True
group_by_length: True
resume_from_checkpoint: False
prompt template: alpaca

The process of federated instruction-tuning has started..

Conducting the client selection

Preparing the local dataset and trainer for Client_2
Initiating the local training of Client_2
Local training starts ... 
{'loss': 5.0019, 'grad_norm': 0.21112509071826935, 'learning_rate': 0.00029999477988515747, 'epoch': 0.0}
{'loss': 1.8388, 'grad_norm': 4.947946071624756, 'learning_rate': 0.0002988359143901166, 'epoch': 0.04}
{'loss': 1.7856, 'grad_norm': 1.3254988193511963, 'learning_rate': 0.00029883069427527403, 'epoch': 0.04}
{'loss': 1.7996, 'grad_norm': 4.480561256408691, 'learning_rate': 0.00029882547416043147, 'epoch': 0.04}
{'loss': 1.8333, 'grad_norm': 4.904233932495117, 'learning_rate': 0.00029882025404558897, 'epoch': 0.04}
{'loss': 1.8145, 'grad_norm': 2.8192288875579834, 'learning_rate': 0.00029881503393074647, 'epoch': 0.04}
{'loss': 1.7785, 'grad_norm': 7.077931880950928, 'learning_rate': 0.0002988098138159039, 'epoch': 0.04}
{'loss': 1.7967, 'grad_norm': 1.9456881284713745, 'learning_rate': 0.0002988045937010614, 'epoch': 0.04}
{'loss': 1.8788, 'grad_norm': 1.3401485681533813, 'learning_rate': 0.00029879937358621886, 'epoch': 0.04}
{'loss': 1.8208, 'grad_norm': 0.6603144407272339, 'learning_rate': 0.00029879415347137635, 'epoch': 0.04}
{'loss': 1.8265, 'grad_norm': 1.375449538230896, 'learning_rate': 0.0002987889333565338, 'epoch': 0.04}
{'loss': 1.8467, 'grad_norm': 0.6919378638267517, 'learning_rate': 0.0002987837132416913, 'epoch': 0.04}
{'loss': 1.845, 'grad_norm': 1.0284702777862549, 'learning_rate': 0.00029877849312684874, 'epoch': 0.04}
{'loss': 1.8363, 'grad_norm': 1.7991191148757935, 'learning_rate': 0.00029877327301200624, 'epoch': 0.04}
{'loss': 1.8079, 'grad_norm': 4.89019250869751, 'learning_rate': 0.00029876805289716374, 'epoch': 0.04}
{'loss': 1.8127, 'grad_norm': 2.4336416721343994, 'learning_rate': 0.0002987628327823212, 'epoch': 0.04}
{'loss': 1.8378, 'grad_norm': 2.242089033126831, 'learning_rate': 0.0002987576126674787, 'epoch': 0.04}
{'loss': 1.8062, 'grad_norm': 3.6423721313476562, 'learning_rate': 0.0002987523925526361, 'epoch': 0.04}
{'loss': 1.8037, 'grad_norm': 2.1911497116088867, 'learning_rate': 0.0002987471724377936, 'epoch': 0.04}
{'loss': 1.8101, 'grad_norm': 1.9283217191696167, 'learning_rate': 0.00029874195232295107, 'epoch': 0.04}
{'loss': 1.8311, 'grad_norm': 1.660773515701294, 'learning_rate': 0.00029873673220810856, 'epoch': 0.04}
{'loss': 1.7902, 'grad_norm': 0.8360812067985535, 'learning_rate': 0.000298731512093266, 'epoch': 0.04}
{'loss': 1.8088, 'grad_norm': 2.4104461669921875, 'learning_rate': 0.0002987262919784235, 'epoch': 0.04}
{'loss': 1.7713, 'grad_norm': 2.0352752208709717, 'learning_rate': 0.00029872107186358095, 'epoch': 0.04}
{'loss': 1.7891, 'grad_norm': 15.037497520446777, 'learning_rate': 0.00029871585174873845, 'epoch': 0.04}
{'loss': 1.8689, 'grad_norm': 19.09076499938965, 'learning_rate': 0.00029871063163389595, 'epoch': 0.04}
{'loss': 1.8338, 'grad_norm': 0.9119714498519897, 'learning_rate': 0.0002987054115190534, 'epoch': 0.04}
{'loss': 1.8312, 'grad_norm': 1.5708750486373901, 'learning_rate': 0.0002987001914042109, 'epoch': 0.04}
{'loss': 1.8075, 'grad_norm': 1.1765238046646118, 'learning_rate': 0.00029869497128936833, 'epoch': 0.04}
{'loss': 1.7937, 'grad_norm': 1.4630687236785889, 'learning_rate': 0.00029868975117452583, 'epoch': 0.04}
{'loss': 1.8709, 'grad_norm': 1.5028035640716553, 'learning_rate': 0.0002986845310596833, 'epoch': 0.04}
{'loss': 1.8491, 'grad_norm': 1.6672595739364624, 'learning_rate': 0.0002986793109448408, 'epoch': 0.04}
{'loss': 1.8071, 'grad_norm': 1.1600403785705566, 'learning_rate': 0.0002986740908299982, 'epoch': 0.04}
{'loss': 1.7975, 'grad_norm': 1.5344480276107788, 'learning_rate': 0.0002986688707151557, 'epoch': 0.04}
{'loss': 1.7714, 'grad_norm': 1.7569985389709473, 'learning_rate': 0.00029866365060031316, 'epoch': 0.04}
{'loss': 1.7911, 'grad_norm': 1.472957730293274, 'learning_rate': 0.00029865843048547066, 'epoch': 0.04}
{'loss': 1.8316, 'grad_norm': 1.6618201732635498, 'learning_rate': 0.0002986532103706281, 'epoch': 0.04}
{'loss': 1.8012, 'grad_norm': 1.8101065158843994, 'learning_rate': 0.0002986479902557856, 'epoch': 0.05}
{'loss': 1.7938, 'grad_norm': 2.2367184162139893, 'learning_rate': 0.0002986427701409431, 'epoch': 0.05}
{'loss': 1.7682, 'grad_norm': 1.0851768255233765, 'learning_rate': 0.00029863755002610055, 'epoch': 0.05}
{'loss': 1.7469, 'grad_norm': 1.788125991821289, 'learning_rate': 0.000298632329911258, 'epoch': 0.05}
{'loss': 1.7572, 'grad_norm': 0.5602033138275146, 'learning_rate': 0.0002986271097964155, 'epoch': 0.05}
{'loss': 1.7938, 'grad_norm': 1.3388512134552002, 'learning_rate': 0.000298621889681573, 'epoch': 0.05}
{'loss': 1.79, 'grad_norm': 1.4888237714767456, 'learning_rate': 0.00029861666956673043, 'epoch': 0.05}
{'loss': 1.7594, 'grad_norm': 0.7580193281173706, 'learning_rate': 0.00029861144945188793, 'epoch': 0.05}
{'loss': 1.749, 'grad_norm': 3.0145275592803955, 'learning_rate': 0.0002986062293370454, 'epoch': 0.05}
{'loss': 1.7431, 'grad_norm': 3.768051862716675, 'learning_rate': 0.00029860100922220287, 'epoch': 0.05}
{'loss': 1.7371, 'grad_norm': 1.1887460947036743, 'learning_rate': 0.00029859578910736037, 'epoch': 0.05}
{'loss': 1.7212, 'grad_norm': 1.3394745588302612, 'learning_rate': 0.0002985905689925178, 'epoch': 0.05}
{'loss': 1.7865, 'grad_norm': 1.7450605630874634, 'learning_rate': 0.00029858534887767526, 'epoch': 0.05}
{'loss': 1.7646, 'grad_norm': 1.3157035112380981, 'learning_rate': 0.00029858012876283276, 'epoch': 0.05}
{'loss': 1.757, 'grad_norm': 0.4334458112716675, 'learning_rate': 0.00029857490864799026, 'epoch': 0.05}
{'loss': 1.7565, 'grad_norm': 1.2026928663253784, 'learning_rate': 0.0002985696885331477, 'epoch': 0.05}
{'loss': 1.8457, 'grad_norm': 8.52294921875, 'learning_rate': 0.00029856446841830514, 'epoch': 0.05}
{'loss': 1.7636, 'grad_norm': 9.19271183013916, 'learning_rate': 0.00029855924830346264, 'epoch': 0.05}
{'loss': 1.7373, 'grad_norm': 1.06019127368927, 'learning_rate': 0.00029855402818862014, 'epoch': 0.05}
{'loss': 1.7705, 'grad_norm': 1.0135420560836792, 'learning_rate': 0.00029854880807377764, 'epoch': 0.05}
{'loss': 1.7714, 'grad_norm': 1.4494330883026123, 'learning_rate': 0.0002985435879589351, 'epoch': 0.05}
{'loss': 1.7851, 'grad_norm': 1.3707151412963867, 'learning_rate': 0.00029853836784409253, 'epoch': 0.05}
{'loss': 1.7611, 'grad_norm': 1.250433325767517, 'learning_rate': 0.00029853314772925, 'epoch': 0.05}
{'loss': 1.7705, 'grad_norm': 1.21819269657135, 'learning_rate': 0.0002985279276144075, 'epoch': 0.05}
{'loss': 1.7769, 'grad_norm': 0.9853351712226868, 'learning_rate': 0.00029852270749956497, 'epoch': 0.05}
{'loss': 1.7112, 'grad_norm': 1.9984843730926514, 'learning_rate': 0.0002985174873847224, 'epoch': 0.05}
{'loss': 1.7646, 'grad_norm': 2.0392236709594727, 'learning_rate': 0.0002985122672698799, 'epoch': 0.05}
{'loss': 1.8762, 'grad_norm': 6.310031414031982, 'learning_rate': 0.0002985070471550374, 'epoch': 0.05}
{'loss': 1.8435, 'grad_norm': 3.0851924419403076, 'learning_rate': 0.00029850182704019485, 'epoch': 0.05}
{'loss': 1.9855, 'grad_norm': 10.337379455566406, 'learning_rate': 0.0002984966069253523, 'epoch': 0.05}
{'loss': 1.9702, 'grad_norm': 2.746790647506714, 'learning_rate': 0.0002984913868105098, 'epoch': 0.05}
{'loss': 1.8488, 'grad_norm': 6.5906195640563965, 'learning_rate': 0.0002984861666956673, 'epoch': 0.05}
{'loss': 1.7714, 'grad_norm': 7.618009090423584, 'learning_rate': 0.00029848094658082474, 'epoch': 0.05}
{'loss': 1.7804, 'grad_norm': 0.6774469017982483, 'learning_rate': 0.00029847572646598224, 'epoch': 0.05}
{'loss': 1.7944, 'grad_norm': 1.555795669555664, 'learning_rate': 0.0002984705063511397, 'epoch': 0.05}
{'loss': 1.8126, 'grad_norm': 4.918752670288086, 'learning_rate': 0.0002984652862362972, 'epoch': 0.05}
{'loss': 1.7775, 'grad_norm': 3.169379711151123, 'learning_rate': 0.0002984600661214547, 'epoch': 0.05}
{'loss': 1.7695, 'grad_norm': 0.34628063440322876, 'learning_rate': 0.0002984548460066121, 'epoch': 0.05}
{'loss': 1.7508, 'grad_norm': 0.4435453414916992, 'learning_rate': 0.00029844962589176957, 'epoch': 0.05}
{'loss': 1.7887, 'grad_norm': 0.9948068857192993, 'learning_rate': 0.00029844440577692706, 'epoch': 0.05}
{'loss': 1.8091, 'grad_norm': 0.9913632273674011, 'learning_rate': 0.00029843918566208456, 'epoch': 0.05}
{'loss': 1.7901, 'grad_norm': 0.4524860084056854, 'learning_rate': 0.000298433965547242, 'epoch': 0.05}
{'loss': 1.7512, 'grad_norm': 0.4291788637638092, 'learning_rate': 0.00029842874543239945, 'epoch': 0.05}
{'loss': 1.8319, 'grad_norm': 2.182504892349243, 'learning_rate': 0.00029842352531755695, 'epoch': 0.05}
{'loss': 1.7924, 'grad_norm': 1.4155319929122925, 'learning_rate': 0.00029841830520271445, 'epoch': 0.05}
{'loss': 1.7937, 'grad_norm': 0.44823306798934937, 'learning_rate': 0.0002984130850878719, 'epoch': 0.05}
{'loss': 1.7756, 'grad_norm': 0.3950815200805664, 'learning_rate': 0.0002984078649730294, 'epoch': 0.05}
{'loss': 1.7401, 'grad_norm': 0.8266962170600891, 'learning_rate': 0.00029840264485818683, 'epoch': 0.05}
{'loss': 1.7514, 'grad_norm': 0.3053674101829529, 'learning_rate': 0.00029839742474334433, 'epoch': 0.05}
{'loss': 1.7622, 'grad_norm': 0.31852608919143677, 'learning_rate': 0.00029839220462850183, 'epoch': 0.05}
{'loss': 1.8373, 'grad_norm': 0.3491766154766083, 'learning_rate': 0.0002983869845136593, 'epoch': 0.05}
{'loss': 1.7695, 'grad_norm': 0.7166760563850403, 'learning_rate': 0.0002983817643988167, 'epoch': 0.05}
{'loss': 1.7384, 'grad_norm': 1.3478988409042358, 'learning_rate': 0.0002983765442839742, 'epoch': 0.05}
{'loss': 1.7279, 'grad_norm': 0.29225489497184753, 'learning_rate': 0.0002983713241691317, 'epoch': 0.05}
{'loss': 1.7221, 'grad_norm': 0.39182019233703613, 'learning_rate': 0.00029836610405428916, 'epoch': 0.05}
{'loss': 1.782, 'grad_norm': 0.303627610206604, 'learning_rate': 0.0002983608839394466, 'epoch': 0.05}
{'loss': 1.7027, 'grad_norm': 0.3687434494495392, 'learning_rate': 0.0002983556638246041, 'epoch': 0.05}
{'loss': 1.7356, 'grad_norm': 0.2474270761013031, 'learning_rate': 0.0002983504437097616, 'epoch': 0.05}
{'loss': 1.7171, 'grad_norm': 0.12826600670814514, 'learning_rate': 0.00029834522359491905, 'epoch': 0.06}
{'loss': 1.753, 'grad_norm': 0.3928645849227905, 'learning_rate': 0.00029834000348007654, 'epoch': 0.06}
{'loss': 1.7068, 'grad_norm': 0.3261168301105499, 'learning_rate': 0.000298334783365234, 'epoch': 0.06}
{'loss': 1.7169, 'grad_norm': 0.20499251782894135, 'learning_rate': 0.0002983295632503915, 'epoch': 0.06}
{'loss': 1.7135, 'grad_norm': 0.14920763671398163, 'learning_rate': 0.000298324343135549, 'epoch': 0.06}
{'loss': 1.7453, 'grad_norm': 0.22989894449710846, 'learning_rate': 0.00029831912302070643, 'epoch': 0.06}
{'loss': 1.7229, 'grad_norm': 0.1961585432291031, 'learning_rate': 0.0002983139029058639, 'epoch': 0.06}
{'loss': 1.7198, 'grad_norm': 0.1172451302409172, 'learning_rate': 0.00029830868279102137, 'epoch': 0.06}
{'loss': 1.6962, 'grad_norm': 0.29065096378326416, 'learning_rate': 0.00029830346267617887, 'epoch': 0.06}
{'loss': 1.6935, 'grad_norm': 0.22372427582740784, 'learning_rate': 0.0002982982425613363, 'epoch': 0.06}
{'loss': 1.702, 'grad_norm': 0.14385053515434265, 'learning_rate': 0.0002982930224464938, 'epoch': 0.06}
{'loss': 1.6595, 'grad_norm': 0.8658367395401001, 'learning_rate': 0.00029828780233165126, 'epoch': 0.06}
{'loss': 1.7022, 'grad_norm': 0.36067530512809753, 'learning_rate': 0.00029828258221680876, 'epoch': 0.06}
{'loss': 1.7283, 'grad_norm': 0.6919475793838501, 'learning_rate': 0.0002982773621019662, 'epoch': 0.06}
{'loss': 1.697, 'grad_norm': 0.19947485625743866, 'learning_rate': 0.0002982721419871237, 'epoch': 0.06}
{'loss': 1.7564, 'grad_norm': 0.14094895124435425, 'learning_rate': 0.00029826692187228114, 'epoch': 0.06}
{'loss': 1.7251, 'grad_norm': 0.9761620163917542, 'learning_rate': 0.00029826170175743864, 'epoch': 0.06}
{'loss': 1.7361, 'grad_norm': 0.14267423748970032, 'learning_rate': 0.00029825648164259614, 'epoch': 0.06}
{'loss': 1.7056, 'grad_norm': 0.14956320822238922, 'learning_rate': 0.0002982512615277536, 'epoch': 0.06}
{'loss': 1.7291, 'grad_norm': 0.2700766324996948, 'learning_rate': 0.0002982460414129111, 'epoch': 0.06}
{'loss': 1.7367, 'grad_norm': 0.2995786666870117, 'learning_rate': 0.0002982408212980685, 'epoch': 0.06}
{'loss': 1.7102, 'grad_norm': 0.23579372465610504, 'learning_rate': 0.000298235601183226, 'epoch': 0.06}
{'loss': 1.7087, 'grad_norm': 0.11432543396949768, 'learning_rate': 0.00029823038106838347, 'epoch': 0.06}
{'loss': 1.7512, 'grad_norm': 0.12264490872621536, 'learning_rate': 0.00029822516095354097, 'epoch': 0.06}
{'loss': 1.7403, 'grad_norm': 0.5187792181968689, 'learning_rate': 0.0002982199408386984, 'epoch': 0.06}
{'loss': 1.6879, 'grad_norm': 0.2227860987186432, 'learning_rate': 0.0002982147207238559, 'epoch': 0.06}
{'loss': 1.7185, 'grad_norm': 0.16553416848182678, 'learning_rate': 0.00029820950060901335, 'epoch': 0.06}
{'loss': 1.7291, 'grad_norm': 0.12793514132499695, 'learning_rate': 0.00029820428049417085, 'epoch': 0.06}
{'loss': 1.7278, 'grad_norm': 0.18701879680156708, 'learning_rate': 0.0002981990603793283, 'epoch': 0.06}
{'loss': 1.7273, 'grad_norm': 0.2610394060611725, 'learning_rate': 0.0002981938402644858, 'epoch': 0.06}
{'loss': 1.7319, 'grad_norm': 0.12516537308692932, 'learning_rate': 0.00029818862014964324, 'epoch': 0.06}
{'loss': 1.7337, 'grad_norm': 0.6374751329421997, 'learning_rate': 0.00029818340003480074, 'epoch': 0.06}
{'loss': 1.7181, 'grad_norm': 0.22210188210010529, 'learning_rate': 0.00029817817991995824, 'epoch': 0.06}
{'loss': 1.7626, 'grad_norm': 0.36571669578552246, 'learning_rate': 0.0002981729598051157, 'epoch': 0.06}
{'loss': 1.7875, 'grad_norm': 0.6358691453933716, 'learning_rate': 0.0002981677396902732, 'epoch': 0.06}
{'loss': 1.8418, 'grad_norm': 1.459420919418335, 'learning_rate': 0.0002981625195754306, 'epoch': 0.06}
{'loss': 1.7514, 'grad_norm': 0.40638771653175354, 'learning_rate': 0.0002981572994605881, 'epoch': 0.06}
{'loss': 1.8064, 'grad_norm': 0.4656723439693451, 'learning_rate': 0.00029815207934574556, 'epoch': 0.06}
{'loss': 1.7417, 'grad_norm': 0.210157573223114, 'learning_rate': 0.00029814685923090306, 'epoch': 0.06}
{'loss': 1.6869, 'grad_norm': 0.2904403805732727, 'learning_rate': 0.0002981416391160605, 'epoch': 0.06}
{'loss': 1.7547, 'grad_norm': 0.41920343041419983, 'learning_rate': 0.000298136419001218, 'epoch': 0.06}
{'loss': 1.7137, 'grad_norm': 0.4298909902572632, 'learning_rate': 0.0002981311988863755, 'epoch': 0.06}
{'loss': 1.6885, 'grad_norm': 0.23267841339111328, 'learning_rate': 0.00029812597877153295, 'epoch': 0.06}
{'loss': 1.6753, 'grad_norm': 0.19424906373023987, 'learning_rate': 0.0002981207586566904, 'epoch': 0.06}
{'loss': 1.7111, 'grad_norm': 0.1563035100698471, 'learning_rate': 0.0002981155385418479, 'epoch': 0.06}
{'loss': 1.6806, 'grad_norm': 0.17488925158977509, 'learning_rate': 0.0002981103184270054, 'epoch': 0.06}
{'loss': 1.6984, 'grad_norm': 0.29225242137908936, 'learning_rate': 0.00029810509831216283, 'epoch': 0.06}
{'loss': 1.6898, 'grad_norm': 0.14975515007972717, 'learning_rate': 0.00029809987819732033, 'epoch': 0.06}
{'loss': 1.6656, 'grad_norm': 0.14071615040302277, 'learning_rate': 0.0002980946580824778, 'epoch': 0.06}
{'loss': 1.7478, 'grad_norm': 0.16926302015781403, 'learning_rate': 0.0002980894379676353, 'epoch': 0.06}
{'loss': 1.7341, 'grad_norm': 0.12676766514778137, 'learning_rate': 0.00029808421785279277, 'epoch': 0.06}
{'loss': 1.6771, 'grad_norm': 0.1478968858718872, 'learning_rate': 0.0002980789977379502, 'epoch': 0.06}
{'loss': 1.6664, 'grad_norm': 0.17353425920009613, 'learning_rate': 0.00029807377762310766, 'epoch': 0.06}
{'loss': 1.6776, 'grad_norm': 0.11313413828611374, 'learning_rate': 0.00029806855750826516, 'epoch': 0.06}
{'loss': 1.6999, 'grad_norm': 0.13488420844078064, 'learning_rate': 0.00029806333739342266, 'epoch': 0.06}
{'loss': 1.6611, 'grad_norm': 0.1517362892627716, 'learning_rate': 0.0002980581172785801, 'epoch': 0.06}
{'loss': 1.6855, 'grad_norm': 0.12716776132583618, 'learning_rate': 0.00029805289716373755, 'epoch': 0.06}
{'loss': 1.7074, 'grad_norm': 0.1255081295967102, 'learning_rate': 0.00029804767704889504, 'epoch': 0.07}
{'loss': 1.6966, 'grad_norm': 0.10996513068675995, 'learning_rate': 0.00029804245693405254, 'epoch': 0.07}
{'loss': 1.7442, 'grad_norm': 0.16112737357616425, 'learning_rate': 0.00029803723681921, 'epoch': 0.07}
{'loss': 1.7106, 'grad_norm': 0.1777729094028473, 'learning_rate': 0.0002980320167043675, 'epoch': 0.07}
{'loss': 1.6688, 'grad_norm': 0.11576005071401596, 'learning_rate': 0.00029802679658952493, 'epoch': 0.07}
{'loss': 1.6412, 'grad_norm': 0.09877067059278488, 'learning_rate': 0.00029802157647468243, 'epoch': 0.07}
{'loss': 1.6936, 'grad_norm': 0.09593435376882553, 'learning_rate': 0.0002980163563598399, 'epoch': 0.07}
{'loss': 1.6966, 'grad_norm': 0.12564602494239807, 'learning_rate': 0.00029801113624499737, 'epoch': 0.07}
{'loss': 1.7261, 'grad_norm': 0.12668710947036743, 'learning_rate': 0.0002980059161301548, 'epoch': 0.07}
{'loss': 1.6953, 'grad_norm': 0.1154598817229271, 'learning_rate': 0.0002980006960153123, 'epoch': 0.07}
{'loss': 1.7066, 'grad_norm': 0.13543006777763367, 'learning_rate': 0.0002979954759004698, 'epoch': 0.07}
{'loss': 1.6905, 'grad_norm': 0.10351156443357468, 'learning_rate': 0.00029799025578562726, 'epoch': 0.07}
{'loss': 1.7144, 'grad_norm': 0.10733666270971298, 'learning_rate': 0.0002979850356707847, 'epoch': 0.07}
{'loss': 1.6906, 'grad_norm': 0.2283603996038437, 'learning_rate': 0.0002979798155559422, 'epoch': 0.07}
{'loss': 1.7149, 'grad_norm': 0.11436611413955688, 'learning_rate': 0.0002979745954410997, 'epoch': 0.07}
{'loss': 1.6902, 'grad_norm': 0.15076789259910583, 'learning_rate': 0.00029796937532625714, 'epoch': 0.07}
{'loss': 1.7174, 'grad_norm': 0.14021581411361694, 'learning_rate': 0.00029796415521141464, 'epoch': 0.07}
{'loss': 1.7382, 'grad_norm': 0.11458665132522583, 'learning_rate': 0.0002979589350965721, 'epoch': 0.07}
{'loss': 1.6806, 'grad_norm': 0.11954434216022491, 'learning_rate': 0.0002979537149817296, 'epoch': 0.07}
{'loss': 1.694, 'grad_norm': 0.10128847509622574, 'learning_rate': 0.0002979484948668871, 'epoch': 0.07}
{'loss': 1.7369, 'grad_norm': 0.2235020101070404, 'learning_rate': 0.0002979432747520445, 'epoch': 0.07}
{'loss': 1.7066, 'grad_norm': 0.11755535751581192, 'learning_rate': 0.00029793805463720197, 'epoch': 0.07}
{'loss': 1.6528, 'grad_norm': 0.1293790191411972, 'learning_rate': 0.00029793283452235947, 'epoch': 0.07}
{'loss': 1.7191, 'grad_norm': 0.1607799381017685, 'learning_rate': 0.00029792761440751696, 'epoch': 0.07}
{'loss': 1.7139, 'grad_norm': 0.14653731882572174, 'learning_rate': 0.0002979223942926744, 'epoch': 0.07}
{'loss': 1.7194, 'grad_norm': 0.13141943514347076, 'learning_rate': 0.00029791717417783185, 'epoch': 0.07}
{'loss': 1.7035, 'grad_norm': 0.2505827844142914, 'learning_rate': 0.00029791195406298935, 'epoch': 0.07}
{'loss': 1.731, 'grad_norm': 0.44119375944137573, 'learning_rate': 0.00029790673394814685, 'epoch': 0.07}
{'loss': 1.7501, 'grad_norm': 0.4338994324207306, 'learning_rate': 0.0002979015138333043, 'epoch': 0.07}
{'loss': 1.7677, 'grad_norm': 0.368973970413208, 'learning_rate': 0.00029789629371846174, 'epoch': 0.07}
{'loss': 1.7268, 'grad_norm': 0.2938983142375946, 'learning_rate': 0.00029789107360361924, 'epoch': 0.07}
{'loss': 1.7376, 'grad_norm': 0.2287708818912506, 'learning_rate': 0.00029788585348877674, 'epoch': 0.07}
{'loss': 1.7085, 'grad_norm': 0.17393210530281067, 'learning_rate': 0.00029788063337393423, 'epoch': 0.07}
{'loss': 1.7518, 'grad_norm': 0.20194505155086517, 'learning_rate': 0.0002978754132590917, 'epoch': 0.07}
{'loss': 1.7517, 'grad_norm': 0.37098047137260437, 'learning_rate': 0.0002978701931442491, 'epoch': 0.07}
{'loss': 1.7434, 'grad_norm': 0.3930983543395996, 'learning_rate': 0.0002978649730294066, 'epoch': 0.07}
{'loss': 1.7005, 'grad_norm': 0.2408137172460556, 'learning_rate': 0.0002978597529145641, 'epoch': 0.07}
{'loss': 1.6761, 'grad_norm': 0.2046245038509369, 'learning_rate': 0.00029785453279972156, 'epoch': 0.07}
{'loss': 1.6748, 'grad_norm': 0.15541717410087585, 'learning_rate': 0.000297849312684879, 'epoch': 0.07}
{'loss': 1.7139, 'grad_norm': 0.13060936331748962, 'learning_rate': 0.0002978440925700365, 'epoch': 0.07}
{'loss': 1.6887, 'grad_norm': 0.13983727991580963, 'learning_rate': 0.000297838872455194, 'epoch': 0.07}
{'loss': 1.699, 'grad_norm': 0.1552584022283554, 'learning_rate': 0.00029783365234035145, 'epoch': 0.07}
{'loss': 1.6702, 'grad_norm': 0.18164794147014618, 'learning_rate': 0.00029782843222550895, 'epoch': 0.07}
{'loss': 1.7171, 'grad_norm': 0.12796533107757568, 'learning_rate': 0.0002978232121106664, 'epoch': 0.07}
{'loss': 1.6916, 'grad_norm': 0.13311836123466492, 'learning_rate': 0.0002978179919958239, 'epoch': 0.07}
{'loss': 1.65, 'grad_norm': 0.10124290734529495, 'learning_rate': 0.00029781277188098133, 'epoch': 0.07}
{'loss': 1.6541, 'grad_norm': 0.10834185034036636, 'learning_rate': 0.00029780755176613883, 'epoch': 0.07}
{'loss': 1.6816, 'grad_norm': 0.1268729716539383, 'learning_rate': 0.0002978023316512963, 'epoch': 0.07}
{'loss': 1.6958, 'grad_norm': 0.11016954481601715, 'learning_rate': 0.0002977971115364538, 'epoch': 0.07}
{'loss': 1.7166, 'grad_norm': 0.14570015668869019, 'learning_rate': 0.00029779189142161127, 'epoch': 0.07}
{'loss': 1.709, 'grad_norm': 0.1381472945213318, 'learning_rate': 0.0002977866713067687, 'epoch': 0.07}
{'loss': 1.6905, 'grad_norm': 0.1675482988357544, 'learning_rate': 0.0002977814511919262, 'epoch': 0.07}
{'loss': 1.6823, 'grad_norm': 0.12772992253303528, 'learning_rate': 0.00029777623107708366, 'epoch': 0.07}
{'loss': 1.6686, 'grad_norm': 0.12369310110807419, 'learning_rate': 0.00029777101096224116, 'epoch': 0.07}
